##	VERB.Fin.Sing	<unknown>
7	NUM	7
comunitário	ADJ.Masc.Sing	comunitário
e	CCONJ	e
regional	ADJ.Masc.Sing	regional
|	SYM	|
Danças	NOUN.Fem.Plur	dança
do	ADP_DET.Masc.Sing	de_o
Brasil	PROPN.Masc.Sing	Brasil
e	CCONJ	e
do	ADP_DET.Masc.Sing	de_o
mundo	NOUN.Masc.Sing	mundo
<br>
Danças	NOUN.Fem.Plur	dança
de	ADP	de
matriz	NOUN.Fem.Sing	matriz
indígena	ADJ.Fem.Sing	indígena
e	CCONJ	e
africana	ADJ.Fem.Sing	africano
|	SYM	|
|	SYM	|
Lutas	NOUN.Fem.Plur	luta
|	SYM	|
Lutas	NOUN.Fem.Plur	luta
do	ADP_DET.Masc.Sing	de_o
contexto	NOUN.Masc.Sing	contexto
comunitário	ADJ.Masc.Sing	comunitário
e	CCONJ	e
regional	ADJ.Masc.Sing	regional
|	SYM	|
Lutas	NOUN.Fem.Plur	luta
de	ADP	de
matriz	NOUN.Fem.Sing	matriz
indígena	ADJ.Fem.Sing	indígena
e	CCONJ	e
africana	ADJ.Fem.Sing	africano
|	SYM	|
|	SYM	|
Unidade	PROPN.Fem.Sing	Unidade
temática	ADJ.Fem.Sing	temático
|	SYM	|
Objetos	NOUN.Masc.Plur	objeto
de	ADP	de
conhecimento	NOUN.Masc.Sing	conhecimento
—	PUNCT.Hyphen	-
6º	ADJ.Masc.Sing	6º
e	CCONJ	e
7º	ADJ.Masc.Sing	7º
anos	NOUN.Masc.Plur	ano
(	PUNCT.Par.Left	(
3º	ADJ.Masc.Sing	3º
Bloco	PROPN.Masc.Sing	Bloco
)	PUNCT.Par.Right	)
|	SYM	|
Objetos	NOUN.Masc.Plur	objeto
de	ADP	de
conhecimento	NOUN.Masc.Sing	conhecimento
—	PUNCT.Hyphen	-
8º	ADJ.Masc.Sing	8º
e	CCONJ	e
9º	ADJ.Masc.Sing	9º
anos	NOUN.Masc.Plur	ano
(	PUNCT.Par.Left	(
4º	ADJ.Masc.Sing	4º
Bloco	PROPN.Masc.Sing	Bloco
)	PUNCT.Par.Right	)
|	SYM	|
|---|---|---|	VERB.Fin.Sing	<unknown>
|	SYM	|
Brincadeiras	NOUN.Fem.Plur	brincadeira
e	CCONJ	e
Jogos	PROPN.Masc.Plur	Jogos
|	SYM	|
Jogos	NOUN.Masc.Plur	jogo
eletrônicos	ADJ.Masc.Plur	eletrônico
|	SYM	|
|	SYM	|
|	SYM	|
Esportes	NOUN.Masc.Plur	esporte
|	SYM	|
Esportes	NOUN.Masc.Plur	esporte
de	ADP	de
marca	NOUN	marca
<br>
Esportes	NOUN.Masc.Plur	esporte
de	ADP	de
precisão	NOUN.Fem.Sing	precisão
<br>
Esportes	NOUN.Masc.Plur	esporte
de	ADP	de
invasão	NOUN.Fem.Sing	invasão
<br>
Esportes	NOUN.Masc.Plur	esporte
técnico-combinatórios	ADJ.Masc.Plur	técnico-combinatório
|	SYM	|
Esportes	NOUN.Masc.Plur	esporte
de	ADP	de
rede/parede	ADJ.Masc.Plur	<unknown>
<br>
Esportes	NOUN.Masc.Plur	esporte
de	ADP	de
campo	NOUN.Masc.Sing	campo
e	CCONJ	e
taco	NOUN.Masc.Sing	taco
<br>
Esportes	NOUN.Masc.Plur	esporte
de	ADP	de
invasão	NOUN.Fem.Sing	invasão
<br>
Esportes	NOUN.Masc.Plur	esporte
de	ADP	de
combate	NOUN	combate
|	SYM	|
|	SYM	|
Ginásticas	ADJ.Fem.Plur	ginástico
|	SYM	|
Ginástica	NOUN.Fem.Sing	ginástica
de	ADP	de
condicionamento	NOUN.Masc.Sing	condicionamento
físico	ADJ.Masc.Sing	físico
|	SYM	|
Ginástica	NOUN.Fem.Sing	ginástica
de	ADP	de
condicionamento	NOUN.Masc.Sing	condicionamento
físico	ADJ.Masc.Sing	físico
<br>
Ginástica	NOUN.Fem.Sing	ginástica
de	ADP	de
conscientização	NOUN.Fem.Sing	conscientização
corporal	ADJ.Fem.Sing	corporal
|	SYM	|
|	SYM	|
Danças	NOUN.Fem.Plur	dança
|	SYM	|
Danças	NOUN.Fem.Plur	dança
urbanas	ADJ.Fem.Plur	urbano
|	SYM	|
Danças	NOUN.Fem.Plur	dança
de	ADP	de
salão	NOUN.Masc.Sing	salão
|	SYM	|
|	SYM	|
Lutas	NOUN.Fem.Plur	luta
|	SYM	|
Lutas	NOUN.Fem.Plur	luta
do	ADP_DET.Masc.Sing	de_o
Brasil	PROPN.Masc.Sing	Brasil
|	SYM	|
Lutas	NOUN.Fem.Plur	luta
do	ADP_DET.Masc.Sing	de_o
mundo	NOUN.Masc.Sing	mundo
|	SYM	|
|	SYM	|
Práticas	NOUN.Fem.Plur	prática
Corporais	ADJ.Fem.Plur	corporal
de	ADP	de
Aventura	PROPN.Sing	Aventura
|	SYM	|
Práticas	NOUN.Fem.Plur	prática
corporais	ADJ.Fem.Plur	corporal
de	ADP	de
aventura	NOUN.Fem.Sing	aventura
urbanas	ADJ.Fem.Plur	urbano
|	SYM	|
Práticas	NOUN.Fem.Plur	prática
Corporais	ADJ.Fem.Plur	corporal
de	ADP	de
aventura	NOUN.Fem.Sing	aventura
na	ADP_DET.Fem.Sing	em_o
natureza	NOUN.Fem.Sing	natureza
|	SYM	|
##	NOUN.Masc.Sing	<unknown>
8	NUM	8
.	PUNCT.Sent	.
ORGANIZADOR	NOUN.Masc.Sing	organizador
CURRICULAR	ADJ.Masc.Sing	curricular
DE	ADP	de
EDUCAÇÃO	NOUN.Fem.Sing	educação
FÍSICA	ADJ.Fem.Sing	físico
O	DET.Masc.Sing	o
Organizador	PROPN.Sing	Organizador
Curricular	ADJ.Fem.Sing	curricular
de	ADP	de
Educação	NOUN	educação
Física	PROPN.Fem.Sing	Física
apresenta	VERB.Fin.Sing	apresentar
as	DET.Fem.Plur	o
Unidades	NOUN.Fem.Plur	unidade
Temáticas	ADJ.Fem.Plur	temático
,	PUNCT.Comma	,
os	DET.Masc.Plur	o
objetos	NOUN.Masc.Plur	objeto
de	ADP	de
conhecimento	NOUN.Masc.Sing	conhecimento
e	CCONJ	e
as	DET.Fem.Plur	o
habilidades	NOUN.Fem.Plur	habilidade
,	PUNCT.Comma	,
definidas	VERB.Part.Fem.Plur	definir
para	ADP	para
cada	DET.Masc.Sing	cada
bloco	NOUN.Masc.Sing	bloco
,	PUNCT.Comma	,
pré-definido	VERB.Part.Masc.Sing	pré-definir
pela	ADP_DET.Fem.Sing	por_o
Base	NOUN	base
Nacional	ADJ	nacional
Comum	PROPN.Sing	Comum
Curricular	ADJ.Fem.Sing	curricular
.	PUNCT.Sent	.
No	ADP_DET.Masc.Sing	em_o
Referencial	PROPN.Sing	Referencial
Curricular	ADJ.Fem.Sing	curricular
de	ADP	de
Alagoas	PROPN.Masc.Sing	Alagoas
,	PUNCT.Comma	,
destacamos	VERB.Fin.Plur	destacar
os	DET.Masc.Plur	o
Desdobramentos	NOUN.Masc.Plur	desdobramento
Didático-Pedagógicos	ADJ.Masc.Plur	<unknown>
—	PUNCT.Hyphen	-
DesDP	PROPN.Masc.Sing	<unknown>
—	PUNCT.Hyphen	-
que	PRON.Rel.Masc.Plur	que
têm	VERB.Fin.Plur	ter
como	ADP	como
objetivo	NOUN.Masc.Sing	objetivo
contextualizar	VERB.Inf	contextualizar
e	CCONJ	e
abordar	VERB.Inf	abordar
os	DET.Masc.Plur	o
referenciais	NOUN.Masc.Plur	referencial
definidos	VERB.Part.Masc.Plur	definir
nos	ADP_DET.Masc.Plur	em_o
espaços	NOUN.Masc.Plur	espaço
,	PUNCT.Comma	,
regiões	NOUN.Fem.Plur	região
,	PUNCT.Comma	,
locais	NOUN.Masc.Plur	local
e	CCONJ	e
territórios	NOUN.Masc.Plur	território
de	ADP	de
Alagoas	PROPN.Masc.Sing	Alagoas
.	PUNCT.Sent	.
O	DET.Masc.Sing	o
DesDP	PROPN.Masc.Sing	<unknown>
apresenta	VERB.Fin.Sing	apresentar
exemplos	NOUN.Masc.Plur	exemplo
e	CCONJ	e
possibilidades	NOUN.Fem.Plur	possibilidade
,	PUNCT.Comma	,
como	ADP	como
sugestão	NOUN.Fem.Sing	sugestão
para	ADP	para
ampliar	VERB.Inf	ampliar
ações	NOUN.Fem.Plur	ação
pedagógicas	ADJ.Fem.Plur	pedagógico
,	PUNCT.Comma	,
sobretudo	ADV	sobretudo
para	ADP	para
o	DET.Masc.Sing	o
ensino	NOUN.Masc.Sing	ensino
e	CCONJ	e
desenvolvimento	NOUN.Masc.Sing	desenvolvimento
da	ADP_DET.Fem.Sing	de_o
aprendizagem	NOUN.Fem.Sing	aprendizagem
significativa	ADJ.Fem.Sing	significativo
.	PUNCT.Sent	.
As	DET.Fem.Plur	o
etapas	NOUN.Fem.Plur	etapa
de	ADP	de
Ensino	NOUN.Masc.Sing	ensino
são	AUX.Fin.Plur	ser
pautadas	VERB.Part.Fem.Plur	pautar
no	ADP_DET.Masc.Sing	em_o
território	NOUN.Masc.Sing	território
alagoano	ADJ.Masc.Sing	alagoano
,	PUNCT.Comma	,
considerando	VERB.Ger	considerar
os	PRON.Masc.Plur	o
saberes	VERB.Fin.Sing	saber
essenciais	NOUN.Masc.Plur	essencial
da	ADP_DET.Fem.Sing	de_o
BNCC	PROPN.Fem.Sing	<unknown>
e	CCONJ	e
os	DET.Masc.Plur	o
diversificados	VERB.Part.Masc.Plur	diversificar
que	PRON.Rel.Masc.Plur	que
precisam	VERB.Fin.Plur	precisar
fazer	VERB.Inf	fazer
parte	NOUN.Fem.Sing	parte
do	ADP_DET.Masc.Sing	de_o
trabalho	NOUN.Masc.Sing	trabalho
curricular	ADJ.Masc.Sing	curricular
,	PUNCT.Comma	,
desenvolvido	VERB.Part.Masc.Sing	desenvolver
em	ADP	em
cada	DET.Fem.Sing	cada
escola	NOUN.Fem.Sing	escola
.	PUNCT.Sent	.
